Order_ID,Customer_ID,Region,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Order_Date,Ship_Mode,Payment_Method,Sales,Profit
ORD100193,CUST1787,South,Electronics,Textbook,Product_193,6,854.8,0.15,2021-01-09 01:00:00,Express,Debit Card,4359.48,923.9
ORD100194,CUST1801,West,Grocery,Cricket,Product_194,7,1929.18,0.3,2021-01-09 02:00:00,Standard,Cash,9452.982,550.18
ORD100195,CUST2517,East,Sports,Chair,Product_195,5,830.61,0.24,2021-01-09 03:00:00,Express,UPI,3156.318,744.04
ORD100196,CUST1945,East,Sports,Mobile,Product_196,9,759.41,0.22,2021-01-09 04:00:00,Same Day,Net Banking,5331.0581999999995,619.35
ORD100197,CUST3264,North,Furniture,Snacks,Product_197,4,1421.99,0.14,2021-01-09 05:00:00,Express,Net Banking,4891.6456,1137.87
ORD100198,CUST2640,Central,Books,Mobile,Product_198,1,398.53,0.09,2021-01-09 06:00:00,Same Day,Debit Card,362.66229999999996,25.9
ORD100199,CUST3470,West,Electronics,Shirt,Product_199,8,758.48,0.26,2021-01-09 07:00:00,Express,Cash,4490.2016,892.58
ORD100200,CUST1934,South,Grocery,Novel,Product_200,8,618.05,0.17,2021-01-09 08:00:00,Same Day,Credit Card,4103.852,680.71
ORD100201,CUST3963,East,Electronics,Table,Product_201,7,1222.99,0.24,2021-01-09 09:00:00,Express,Debit Card,6506.3068,791.42
ORD100202,CUST3619,North,Sports,Snacks,Product_202,8,367.37,0.15,2021-01-09 10:00:00,Express,Credit Card,2498.116,164.45
ORD100203,CUST2381,North,Electronics,Cricket,Product_203,2,1119.97,0.23,2021-01-09 11:00:00,Express,UPI,1724.7538000000002,294.84
ORD100204,CUST3886,West,Grocery,Rice,Product_204,3,1722.22,0.26,2021-01-09 12:00:00,Same Day,Credit Card,3823.3284,211.38
ORD100205,CUST3760,East,Books,Cricket,Product_205,9,1052.63,0.12,2021-01-09 13:00:00,Standard,UPI,8336.829600000001,1252.66
ORD100206,CUST1829,Central,Furniture,Novel,Product_206,1,1382.82,0.0,2021-01-09 14:00:00,Same Day,Cash,1382.82,236.24
ORD100207,CUST1950,East,Clothing,Shirt,Product_207,8,196.73,0.08,2021-01-09 15:00:00,Express,Debit Card,1447.9328,284.53
ORD100208,CUST3888,West,Electronics,Table,Product_208,8,925.56,0.27,2021-01-09 16:00:00,Same Day,Credit Card,5405.270399999999,1341.95
ORD100209,CUST2247,West,Clothing,Football,Product_209,7,235.04,0.21,2021-01-09 17:00:00,Express,Cash,1299.7712000000001,132.6
ORD100210,CUST3484,East,Sports,Snacks,Product_210,5,1218.95,0.22,2021-01-09 18:00:00,Express,Cash,4753.905,544.22
ORD100211,CUST1689,West,Furniture,Textbook,Product_211,4,598.06,0.1,2021-01-09 19:00:00,Standard,Credit Card,2153.016,254.55
ORD100212,CUST3399,East,Furniture,Mobile,Product_212,6,610.17,0.21,2021-01-09 20:00:00,Express,Net Banking,2892.2057999999997,567.79
ORD100213,CUST1271,South,Electronics,Snacks,Product_213,1,199.7,0.19,2021-01-09 21:00:00,Express,Net Banking,161.757,38.23
ORD100214,CUST2656,East,Books,Rice,Product_214,5,654.96,0.05,2021-01-09 22:00:00,Express,UPI,3111.06,761.79
ORD100215,CUST2666,East,Furniture,Mobile,Product_215,4,1038.02,0.29,2021-01-09 23:00:00,Standard,Cash,2947.9768,705.04
ORD100216,CUST3876,West,Electronics,Football,Product_216,4,1190.09,0.11,2021-01-10 00:00:00,Same Day,Debit Card,4236.7204,956.98
ORD100217,CUST2312,West,Electronics,Textbook,Product_217,7,180.0,0.1,2021-01-10 01:00:00,Standard,Debit Card,1134.0,281.45
ORD100218,CUST3502,North,Clothing,Football,Product_218,9,1320.35,0.11,2021-01-10 02:00:00,Same Day,Cash,10576.0035,1324.0
ORD100219,CUST3681,North,Furniture,Textbook,Product_219,8,1003.31,0.03,2021-01-10 03:00:00,Express,Net Banking,7785.6856,1865.95
ORD100220,CUST2475,South,Electronics,Chair,Product_220,8,1096.97,0.19,2021-01-10 04:00:00,Same Day,Cash,7108.365600000001,1437.34
ORD100221,CUST3704,North,Clothing,Mobile,Product_221,5,1673.95,0.07,2021-01-10 05:00:00,Same Day,UPI,7783.867499999999,651.45
ORD100222,CUST3965,East,Grocery,Laptop,Product_222,6,717.34,0.24,2021-01-10 06:00:00,Same Day,Cash,3271.0704,193.3
ORD100223,CUST2977,West,Clothing,Table,Product_223,2,389.4,0.12,2021-01-10 07:00:00,Same Day,Credit Card,685.3439999999999,63.67
ORD100224,CUST2637,North,Clothing,Laptop,Product_224,3,1126.03,0.14,2021-01-10 08:00:00,Express,Net Banking,2905.1574,597.74
ORD100225,CUST2197,North,Electronics,Football,Product_225,5,1892.79,0.19,2021-01-10 09:00:00,Standard,Credit Card,7665.799500000001,1351.78
ORD100226,CUST1595,South,Sports,Mobile,Product_226,2,1059.85,0.23,2021-01-10 10:00:00,Same Day,Credit Card,1632.1689999999999,154.85
ORD100227,CUST2158,South,Sports,Chair,Product_227,3,1672.23,0.07,2021-01-10 11:00:00,Express,Cash,4665.5217,925.57
ORD100228,CUST3557,East,Books,Snacks,Product_228,4,1526.21,0.29,2021-01-10 12:00:00,Express,Cash,4334.4364,339.23
ORD100229,CUST3103,West,Sports,Snacks,Product_229,6,1060.75,0.19,2021-01-10 13:00:00,Express,Debit Card,5155.245,1105.12
ORD100230,CUST3016,South,Clothing,Snacks,Product_230,5,1312.73,0.0,2021-01-10 14:00:00,Express,Credit Card,6563.65,1370.7
ORD100231,CUST2313,North,Books,Novel,Product_231,4,843.03,0.12,2021-01-10 15:00:00,Same Day,Cash,2967.4656,725.59
ORD100232,CUST1076,West,Electronics,Chair,Product_232,2,1084.73,0.13,2021-01-10 16:00:00,Standard,Debit Card,1887.4302,151.1
ORD100233,CUST2259,West,Furniture,Novel,Product_233,5,1039.21,0.24,2021-01-10 17:00:00,Express,Credit Card,3948.998,913.49
ORD100234,CUST3023,North,Clothing,Shirt,Product_234,5,1432.77,0.09,2021-01-10 18:00:00,Standard,Debit Card,6519.1035,770.69
ORD100235,CUST3934,South,Clothing,Mobile,Product_235,7,849.46,0.1,2021-01-10 19:00:00,Standard,Net Banking,5351.598,712.9
ORD100236,CUST2509,North,Books,Laptop,Product_236,1,244.55,0.02,2021-01-10 20:00:00,Standard,UPI,239.65900000000002,34.44
ORD100237,CUST2336,West,Electronics,Table,Product_237,4,1587.98,0.09,2021-01-10 21:00:00,Express,Credit Card,5780.247200000001,1013.74
ORD100238,CUST2360,Central,Grocery,Football,Product_238,5,1385.46,0.22,2021-01-10 22:00:00,Express,Cash,5403.294000000001,1345.16
ORD100239,CUST3877,Central,Clothing,Table,Product_239,8,1902.74,0.19,2021-01-10 23:00:00,Express,Net Banking,12329.755200000001,2095.96
ORD100240,CUST3546,East,Grocery,Football,Product_240,8,886.0,0.02,2021-01-11 00:00:00,Standard,Debit Card,6946.24,1634.75
ORD100241,CUST3498,North,Grocery,Mobile,Product_241,1,202.5,0.03,2021-01-11 01:00:00,Express,UPI,196.42499999999998,19.84
ORD100242,CUST1282,North,Sports,Mobile,Product_242,5,287.16,0.11,2021-01-11 02:00:00,Express,Credit Card,1277.862,165.72
ORD100243,CUST3349,East,Electronics,Cricket,Product_243,1,1557.97,0.22,2021-01-11 03:00:00,Standard,UPI,1215.2166,183.38
ORD100244,CUST3575,East,Grocery,Laptop,Product_244,1,182.13,0.25,2021-01-11 04:00:00,Express,Net Banking,136.5975,15.65
ORD100245,CUST1618,East,Electronics,Rice,Product_245,2,1820.26,0.0,2021-01-11 05:00:00,Same Day,UPI,3640.52,893.29
ORD100246,CUST1679,West,Sports,Football,Product_246,2,599.22,0.1,2021-01-11 06:00:00,Same Day,Credit Card,1078.596,210.47
ORD100247,CUST3319,North,Electronics,Shoes,Product_247,9,1802.81,0.13,2021-01-11 07:00:00,Same Day,Net Banking,14116.002299999998,2057.78
ORD100248,CUST2415,West,Clothing,Rice,Product_248,4,1558.34,0.27,2021-01-11 08:00:00,Same Day,Debit Card,4550.3528,911.26
ORD100249,CUST1630,East,Grocery,Snacks,Product_249,3,1748.84,0.15,2021-01-11 09:00:00,Standard,Credit Card,4459.5419999999995,639.89
ORD100250,CUST1676,North,Electronics,Table,Product_250,1,467.38,0.08,2021-01-11 10:00:00,Express,UPI,429.9896,22.98
ORD100251,CUST3053,West,Furniture,Textbook,Product_251,2,1211.6,0.12,2021-01-11 11:00:00,Same Day,Credit Card,2132.4159999999997,338.28
ORD100252,CUST2636,West,Electronics,Textbook,Product_252,6,232.5,0.13,2021-01-11 12:00:00,Same Day,Net Banking,1213.65,212.43
ORD100253,CUST2643,East,Grocery,Mobile,Product_253,9,444.45,0.2,2021-01-11 13:00:00,Express,UPI,3200.04,787.98
ORD100254,CUST2052,North,Sports,Shoes,Product_254,5,654.31,0.01,2021-01-11 14:00:00,Standard,Debit Card,3238.8344999999995,188.37
ORD100255,CUST2456,East,Sports,Football,Product_255,4,1494.58,0.12,2021-01-11 15:00:00,Same Day,Cash,5260.9216,801.87
ORD100256,CUST3299,North,Grocery,Shirt,Product_256,5,98.19,0.19,2021-01-11 16:00:00,Express,Debit Card,397.6695,27.69
ORD100257,CUST2234,Central,Clothing,Football,Product_257,9,1811.08,0.08,2021-01-11 17:00:00,Express,Credit Card,14995.7424,1196.65
ORD100258,CUST3128,South,Clothing,Textbook,Product_258,7,188.07,0.18,2021-01-11 18:00:00,Same Day,Cash,1079.5218,185.78
ORD100259,CUST2832,South,Sports,Table,Product_259,8,784.16,0.11,2021-01-11 19:00:00,Same Day,Net Banking,5583.2192,537.74
ORD100260,CUST2602,South,Sports,Football,Product_260,4,208.12,0.23,2021-01-11 20:00:00,Express,UPI,641.0096,128.1
ORD100261,CUST2328,East,Grocery,Football,Product_261,8,1549.49,0.02,2021-01-11 21:00:00,Express,UPI,12148.0016,1856.7
ORD100262,CUST2054,Central,Clothing,Chair,Product_262,6,325.56,0.28,2021-01-11 22:00:00,Same Day,Net Banking,1406.4192,131.7
ORD100263,CUST2620,North,Sports,Laptop,Product_263,5,1775.28,0.05,2021-01-11 23:00:00,Same Day,Credit Card,8432.58,1254.42
ORD100264,CUST3276,West,Clothing,Rice,Product_264,7,1083.93,0.05,2021-01-12 00:00:00,Same Day,Debit Card,7208.1345,361.68
ORD100265,CUST3702,North,Sports,Shirt,Product_265,6,1899.52,0.25,2021-01-12 01:00:00,Same Day,Cash,8547.84,1902.3
ORD100266,CUST1974,West,Electronics,Mobile,Product_266,3,616.2,0.26,2021-01-12 02:00:00,Standard,Net Banking,1367.9640000000002,71.87
ORD100267,CUST1258,North,Furniture,Football,Product_267,5,935.92,0.03,2021-01-12 03:00:00,Express,Credit Card,4539.2119999999995,233.32
ORD100268,CUST3218,Central,Books,Shirt,Product_268,9,1403.78,0.27,2021-01-12 04:00:00,Same Day,Credit Card,9222.8346,1589.1
ORD100269,CUST3097,West,Electronics,Cricket,Product_269,7,1672.23,0.08,2021-01-12 05:00:00,Express,Cash,10769.1612,2635.26
ORD100270,CUST2512,East,Books,Football,Product_270,4,871.65,0.19,2021-01-12 06:00:00,Same Day,Net Banking,2824.146,624.66
ORD100271,CUST2337,North,Sports,Novel,Product_271,7,1790.24,0.02,2021-01-12 07:00:00,Standard,Debit Card,12281.0464,1233.06
ORD100272,CUST1115,North,Furniture,Novel,Product_272,5,280.08,0.11,2021-01-12 08:00:00,Express,Debit Card,1246.356,111.34
ORD100273,CUST3525,West,Furniture,Chair,Product_273,2,1431.94,0.14,2021-01-12 09:00:00,Standard,Net Banking,2462.9368,431.56
ORD100274,CUST2833,East,Sports,Novel,Product_274,6,728.99,0.18,2021-01-12 10:00:00,Express,UPI,3586.630800000001,769.43
ORD100275,CUST1900,East,Sports,Chair,Product_275,7,247.6,0.16,2021-01-12 11:00:00,Standard,Debit Card,1455.888,178.22
ORD100276,CUST1326,Central,Clothing,Shoes,Product_276,8,804.0,0.14,2021-01-12 12:00:00,Same Day,UPI,5531.5199999999995,754.89
ORD100277,CUST3786,East,Sports,Snacks,Product_277,6,1766.42,0.29,2021-01-12 13:00:00,Same Day,Net Banking,7524.9492,550.06
ORD100278,CUST1500,East,Grocery,Table,Product_278,8,1962.04,0.06,2021-01-12 14:00:00,Standard,Credit Card,14754.540799999999,1188.7
ORD100279,CUST2202,East,Sports,Rice,Product_279,7,815.96,0.05,2021-01-12 15:00:00,Same Day,Net Banking,5426.134,888.1
ORD100280,CUST2295,South,Grocery,Cricket,Product_280,2,1778.51,0.21,2021-01-12 16:00:00,Standard,Credit Card,2810.0458000000003,198.2
ORD100281,CUST1033,Central,Sports,Table,Product_281,6,1043.83,0.02,2021-01-12 17:00:00,Standard,Net Banking,6137.720399999999,554.91
ORD100282,CUST3962,North,Clothing,Novel,Product_282,9,1448.18,0.14,2021-01-12 18:00:00,Express,UPI,11208.9132,1086.54
ORD100283,CUST3744,West,Grocery,Table,Product_283,6,138.47,0.15,2021-01-12 19:00:00,Standard,UPI,706.1969999999999,98.01
ORD100284,CUST1134,North,Electronics,Shoes,Product_284,4,1136.76,0.09,2021-01-12 20:00:00,Express,Net Banking,4137.8064,244.64
ORD100285,CUST2703,Central,Grocery,Chair,Product_285,7,186.82,0.28,2021-01-12 21:00:00,Standard,Credit Card,941.5727999999999,141.19
ORD100286,CUST2372,West,Clothing,Laptop,Product_286,3,573.81,0.08,2021-01-12 22:00:00,Express,Net Banking,1583.7156,373.34
ORD100287,CUST2583,Central,Books,Shirt,Product_287,5,1155.29,0.09,2021-01-12 23:00:00,Express,Credit Card,5256.5695,288.55
ORD100288,CUST1085,East,Grocery,Mobile,Product_288,1,1623.97,0.07,2021-01-13 00:00:00,Same Day,UPI,1510.2921,266.11
ORD100289,CUST2243,West,Sports,Laptop,Product_289,3,1143.74,0.04,2021-01-13 01:00:00,Express,Cash,3293.9712,715.35
ORD100290,CUST3370,East,Sports,Laptop,Product_290,8,1875.57,0.11,2021-01-13 02:00:00,Express,Debit Card,13354.0584,1502.23
ORD100291,CUST2719,North,Books,Snacks,Product_291,9,1630.15,0.2,2021-01-13 03:00:00,Standard,UPI,11737.080000000002,895.58
ORD100292,CUST3085,North,Clothing,Snacks,Product_292,9,354.67,0.22,2021-01-13 04:00:00,Express,Net Banking,2489.7834000000003,146.07
ORD100293,CUST3931,West,Furniture,Laptop,Product_293,2,808.47,0.24,2021-01-13 05:00:00,Same Day,Net Banking,1228.8744000000002,219.7
ORD100294,CUST3391,West,Sports,Chair,Product_294,4,1353.55,0.06,2021-01-13 06:00:00,Standard,Credit Card,5089.348,816.57
ORD100295,CUST2314,Central,Electronics,Table,Product_295,5,1879.89,0.01,2021-01-13 07:00:00,Express,Debit Card,9305.4555,892.01
ORD100296,CUST3161,Central,Clothing,Shirt,Product_296,3,1976.05,0.29,2021-01-13 08:00:00,Standard,UPI,4208.9865,910.5
ORD100297,CUST3758,East,Grocery,Table,Product_297,1,1538.21,0.0,2021-01-13 09:00:00,Standard,Debit Card,1538.21,303.18
ORD100298,CUST3811,West,Grocery,Table,Product_298,6,1168.85,0.29,2021-01-13 10:00:00,Standard,Debit Card,4979.3009999999995,524.25
ORD100299,CUST1611,North,Electronics,Table,Product_299,2,1525.39,0.25,2021-01-13 11:00:00,Standard,UPI,2288.085,459.16
ORD100300,CUST2585,Central,Sports,Shirt,Product_300,9,582.81,0.27,2021-01-13 12:00:00,Standard,Credit Card,3829.0616999999993,379.07
ORD100301,CUST3142,Central,Clothing,Shirt,Product_301,1,603.03,0.12,2021-01-13 13:00:00,Express,Credit Card,530.6664,98.2
ORD100302,CUST2379,North,Electronics,Shoes,Product_302,9,1325.98,0.06,2021-01-13 14:00:00,Standard,Credit Card,11217.790799999999,826.85
ORD100303,CUST2961,Central,Sports,Rice,Product_303,7,1750.08,0.18,2021-01-13 15:00:00,Standard,Cash,10045.459200000001,1893.05
ORD100304,CUST1495,East,Clothing,Textbook,Product_304,2,1941.13,0.22,2021-01-13 16:00:00,Same Day,Debit Card,3028.1628,296.02
ORD100305,CUST2576,West,Grocery,Textbook,Product_305,6,715.6,0.04,2021-01-13 17:00:00,Same Day,Cash,4121.856,678.02
ORD100306,CUST2388,North,Clothing,Textbook,Product_306,8,1603.28,0.24,2021-01-13 18:00:00,Standard,Credit Card,9747.9424,823.63
ORD100307,CUST1911,West,Books,Laptop,Product_307,2,1710.49,0.06,2021-01-13 19:00:00,Express,UPI,3215.7212,627.69
ORD100308,CUST3406,Central,Furniture,Football,Product_308,5,1265.19,0.15,2021-01-13 20:00:00,Same Day,Debit Card,5377.057500000001,334.32
ORD100309,CUST3905,Central,Clothing,Shoes,Product_309,6,727.8,0.26,2021-01-13 21:00:00,Same Day,UPI,3231.4319999999993,268.48
ORD100310,CUST3136,North,Furniture,Shoes,Product_310,3,1257.22,0.06,2021-01-13 22:00:00,Standard,Net Banking,3545.3603999999996,307.83
ORD100311,CUST3256,East,Clothing,Mobile,Product_311,2,1189.68,0.07,2021-01-13 23:00:00,Express,Debit Card,2212.8048,128.94
ORD100312,CUST1148,South,Furniture,Football,Product_312,6,1232.72,0.02,2021-01-14 00:00:00,Express,UPI,7248.393599999999,1442.45
ORD100313,CUST2960,North,Books,Snacks,Product_313,3,1257.56,0.04,2021-01-14 01:00:00,Same Day,Credit Card,3621.7727999999997,891.65
ORD100314,CUST3107,South,Grocery,Mobile,Product_314,2,1701.76,0.04,2021-01-14 02:00:00,Same Day,Cash,3267.3792,672.03
ORD100315,CUST1984,South,Sports,Snacks,Product_315,1,381.66,0.06,2021-01-14 03:00:00,Same Day,UPI,358.7604,79.69
ORD100316,CUST3465,East,Furniture,Rice,Product_316,8,766.22,0.09,2021-01-14 04:00:00,Same Day,Net Banking,5578.0816,285.61
ORD100317,CUST3217,South,Books,Cricket,Product_317,1,1192.7,0.24,2021-01-14 05:00:00,Same Day,Credit Card,906.452,66.69
ORD100318,CUST2185,South,Furniture,Snacks,Product_318,5,602.49,0.27,2021-01-14 06:00:00,Standard,Net Banking,2199.0885,355.82
ORD100319,CUST2793,East,Grocery,Table,Product_319,6,1957.4,0.12,2021-01-14 07:00:00,Standard,Cash,10335.072000000002,2538.02
ORD100320,CUST2905,South,Furniture,Snacks,Product_320,3,563.14,0.04,2021-01-14 08:00:00,Standard,Net Banking,1621.8432,295.41
ORD100321,CUST2458,South,Books,Novel,Product_321,7,965.78,0.07,2021-01-14 09:00:00,Same Day,UPI,6287.2278,784.82
ORD100322,CUST3967,South,Books,Football,Product_322,2,1760.86,0.22,2021-01-14 10:00:00,Standard,UPI,2746.9416,217.64
ORD100323,CUST2190,North,Electronics,Textbook,Product_323,7,206.12,0.2,2021-01-14 11:00:00,Same Day,Credit Card,1154.2720000000002,93.0
ORD100324,CUST2073,North,Grocery,Textbook,Product_324,2,1650.34,0.29,2021-01-14 12:00:00,Express,Cash,2343.4827999999998,287.2
ORD100325,CUST2272,North,Electronics,Shirt,Product_325,5,1163.47,0.0,2021-01-14 13:00:00,Express,Cash,5817.35,1121.36
ORD100326,CUST3243,East,Grocery,Football,Product_326,7,112.01,0.23,2021-01-14 14:00:00,Standard,Debit Card,603.7339000000001,34.03
ORD100327,CUST2821,Central,Furniture,Rice,Product_327,3,1810.68,0.15,2021-01-14 15:00:00,Express,Debit Card,4617.2339999999995,1017.8
ORD100328,CUST1121,South,Books,Textbook,Product_328,4,126.43,0.27,2021-01-14 16:00:00,Express,UPI,369.17560000000003,87.98
ORD100329,CUST3243,South,Electronics,Shoes,Product_329,1,1054.67,0.17,2021-01-14 17:00:00,Express,Net Banking,875.3761000000001,199.38
ORD100330,CUST2218,East,Furniture,Table,Product_330,3,145.61,0.13,2021-01-14 18:00:00,Standard,Net Banking,380.04210000000006,88.4
ORD100331,CUST1409,South,Books,Cricket,Product_331,9,188.84,0.2,2021-01-14 19:00:00,Express,Credit Card,1359.6480000000001,72.15
ORD100332,CUST1437,North,Grocery,Rice,Product_332,5,1780.05,0.25,2021-01-14 20:00:00,Standard,Cash,6675.1875,1639.15
ORD100333,CUST1897,Central,Books,Shoes,Product_333,8,1543.36,0.08,2021-01-14 21:00:00,Same Day,UPI,11359.1296,1400.26
ORD100334,CUST3850,West,Furniture,Chair,Product_334,2,434.04,0.03,2021-01-14 22:00:00,Same Day,Net Banking,842.0376,188.5
ORD100335,CUST1419,South,Electronics,Football,Product_335,3,1259.91,0.13,2021-01-14 23:00:00,Standard,Debit Card,3288.3651000000004,287.28
ORD100336,CUST3637,North,Electronics,Novel,Product_336,7,1599.63,0.06,2021-01-15 00:00:00,Standard,UPI,10525.5654,1466.27
ORD100337,CUST3173,West,Books,Rice,Product_337,4,1784.7,0.13,2021-01-15 01:00:00,Express,Credit Card,6210.756,365.4
ORD100338,CUST1227,Central,Furniture,Football,Product_338,9,963.2,0.3,2021-01-15 02:00:00,Same Day,UPI,6068.160000000001,352.05
ORD100339,CUST1689,West,Clothing,Cricket,Product_339,7,1800.12,0.17,2021-01-15 03:00:00,Express,Net Banking,10458.6972,2496.02
ORD100340,CUST2164,North,Grocery,Shoes,Product_340,1,1040.31,0.21,2021-01-15 04:00:00,Same Day,Credit Card,821.8448999999999,174.33
ORD100341,CUST2149,West,Grocery,Football,Product_341,4,1392.04,0.2,2021-01-15 05:00:00,Express,Debit Card,4454.528,694.75
ORD100342,CUST2161,East,Furniture,Shirt,Product_342,6,1959.11,0.25,2021-01-15 06:00:00,Express,Debit Card,8815.994999999999,1367.29
ORD100343,CUST2358,West,Clothing,Snacks,Product_343,6,510.11,0.28,2021-01-15 07:00:00,Same Day,Net Banking,2203.6751999999997,440.19
ORD100344,CUST2224,South,Electronics,Mobile,Product_344,6,378.62,0.2,2021-01-15 08:00:00,Express,Credit Card,1817.3760000000002,215.06
ORD100345,CUST1966,South,Sports,Cricket,Product_345,5,716.94,0.14,2021-01-15 09:00:00,Same Day,Debit Card,3082.842,623.89
ORD100346,CUST1826,East,Sports,Mobile,Product_346,3,370.58,0.1,2021-01-15 10:00:00,Standard,Credit Card,1000.566,147.08
ORD100347,CUST1425,North,Furniture,Laptop,Product_347,2,604.12,0.11,2021-01-15 11:00:00,Express,UPI,1075.3336,190.96
ORD100348,CUST2446,South,Clothing,Snacks,Product_348,3,1498.82,0.1,2021-01-15 12:00:00,Same Day,Cash,4046.8140000000003,983.24
ORD100349,CUST3643,Central,Clothing,Cricket,Product_349,9,981.17,0.1,2021-01-15 13:00:00,Same Day,Cash,7947.476999999999,1146.53
ORD100350,CUST2420,South,Grocery,Rice,Product_350,3,781.33,0.21,2021-01-15 14:00:00,Express,Cash,1851.7521000000004,247.54
ORD100351,CUST3505,South,Electronics,Shirt,Product_351,3,769.01,0.18,2021-01-15 15:00:00,Same Day,Debit Card,1891.7646,437.28
ORD100352,CUST3340,North,Books,Rice,Product_352,1,429.33,0.06,2021-01-15 16:00:00,Express,Net Banking,403.57019999999994,93.03
ORD100353,CUST3398,West,Clothing,Chair,Product_353,2,922.45,0.29,2021-01-15 17:00:00,Express,Cash,1309.879,325.48
ORD100354,CUST3827,South,Books,Laptop,Product_354,3,1268.04,0.13,2021-01-15 18:00:00,Standard,Net Banking,3309.5843999999997,530.1
ORD100355,CUST2962,East,Sports,Shirt,Product_355,2,321.35,0.17,2021-01-15 19:00:00,Standard,Cash,533.441,63.4
ORD100356,CUST2789,West,Books,Novel,Product_356,8,1946.99,0.21,2021-01-15 20:00:00,Standard,UPI,12304.9768,1206.85
ORD100357,CUST1048,Central,Electronics,Textbook,Product_357,6,914.4,0.18,2021-01-15 21:00:00,Express,Cash,4498.848,255.62
ORD100358,CUST1031,North,Electronics,Football,Product_358,7,1898.52,0.09,2021-01-15 22:00:00,Express,Net Banking,12093.5724,2362.43
ORD100359,CUST3212,Central,Books,Football,Product_359,1,312.58,0.24,2021-01-15 23:00:00,Same Day,Debit Card,237.5608,22.97
ORD100360,CUST3299,West,Furniture,Textbook,Product_360,6,1546.07,0.03,2021-01-16 00:00:00,Standard,UPI,8998.1274,1541.63
ORD100361,CUST2327,West,Clothing,Table,Product_361,2,1254.39,0.17,2021-01-16 01:00:00,Standard,Net Banking,2082.2874,485.84
ORD100362,CUST1955,West,Furniture,Football,Product_362,6,1649.13,0.08,2021-01-16 02:00:00,Same Day,Credit Card,9103.197600000001,2185.16
